datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,lat,log,Neighbourhood
2016-05-02,1462158000,80.6,66.2,73.3,81.5,66.2,73.4,57.9,59.5,0.0,0.0,0.0,,,,,17.2,200.8,1020.2,31.0,7.1,236.6,20.4,8.0,05:58:08,1462179488,17:18:02,1462220282,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-03,1462244400,78.8,64.0,71.8,78.8,64.0,71.8,65.4,80.7,0.0,0.0,0.0,,,,,17.2,190.4,1018.7,53.8,6.9,226.7,19.7,8.0,05:58:30,1462265910,17:17:28,1462306648,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-04,1462330800,86.2,68.0,76.6,89.5,68.0,77.9,67.6,75.3,0.0,0.0,0.0,,,,,15.0,31.2,1017.2,32.4,7.1,231.5,19.8,8.0,05:58:52,1462352332,17:16:56,1462393016,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-05,1462417200,80.7,71.0,75.7,83.3,71.0,76.3,67.2,75.6,0.0,0.0,0.0,,,,,17.2,188.6,1018.6,21.3,7.0,221.5,19.2,8.0,05:59:15,1462438755,17:16:24,1462479384,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-06,1462503600,82.4,67.7,75.5,85.4,67.7,76.3,67.3,76.6,0.0,0.0,0.0,,,,,13.9,177.5,1019.1,30.8,7.1,209.4,18.0,8.0,05:59:37,1462525177,17:15:53,1462565753,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-07,1462590000,89.0,69.8,78.3,92.7,69.8,79.8,69.7,76.5,0.0,0.0,0.0,,,,,17.2,37.4,1017.9,25.6,7.1,217.6,18.7,8.0,06:00:00,1462611600,17:15:23,1462652123,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-08,1462676400,87.8,73.4,79.3,94.2,73.4,80.9,70.0,73.9,0.0,0.0,0.0,,,,,16.1,30.0,1016.2,22.8,6.9,212.4,18.4,8.0,06:00:23,1462698023,17:14:53,1462738493,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-09,1462762800,89.6,71.0,78.9,94.8,71.0,80.5,69.2,73.7,0.0,0.0,0.0,,,,,13.9,36.1,1016.5,19.0,7.1,153.2,13.2,6.0,06:00:46,1462784446,17:14:25,1462824865,0.05,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-10,1462849200,91.4,71.2,80.3,96.3,71.2,82.0,69.4,71.0,0.0,0.0,0.0,,,,,23.0,16.0,1015.6,9.1,7.1,218.8,18.9,8.0,06:01:10,1462870870,17:13:58,1462911238,0.09,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-11,1462935600,84.2,73.4,79.2,90.2,73.4,80.8,69.7,73.2,0.0,0.0,0.0,,,,,16.1,172.9,1015.8,30.8,6.9,212.8,18.5,8.0,06:01:33,1462957293,17:13:32,1462997612,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-12,1463022000,82.4,71.6,76.9,87.2,71.6,78.5,70.3,80.5,0.47,100.0,4.17,['rain'],,,,18.3,171.7,1016.9,57.6,6.2,139.8,12.0,6.0,06:01:57,1463043717,17:13:07,1463083987,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-13,1463108400,82.4,71.7,75.9,85.4,71.7,76.3,66.9,74.0,0.0,0.0,0.0,,,,,17.2,187.3,1018.8,84.7,7.1,196.3,16.9,7.0,06:02:21,1463130141,17:12:43,1463170363,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-14,1463194800,78.8,71.6,75.2,78.8,71.6,75.2,62.1,64.4,0.0,0.0,0.0,,,,,18.3,194.7,1021.3,80.9,7.1,101.4,8.7,4.0,06:02:45,1463216565,17:12:19,1463256739,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-15,1463281200,78.8,68.0,73.1,78.8,68.0,73.1,64.2,74.1,0.0,0.0,0.0,,,,,10.3,112.9,1020.6,50.2,7.1,197.2,17.1,7.0,06:03:09,1463302989,17:11:57,1463343117,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-16,1463367600,91.4,69.5,79.0,93.5,69.5,80.0,67.0,69.0,0.0,0.0,0.0,,,,23.0,15.0,356.7,1015.9,20.6,7.1,215.0,18.7,8.0,06:03:33,1463389413,17:11:36,1463429496,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-17,1463454000,84.2,73.0,77.9,88.3,73.0,79.1,71.3,80.9,0.0,0.0,0.0,,,,,16.1,147.3,1013.2,26.4,7.1,189.2,16.2,7.0,06:03:57,1463475837,17:11:16,1463515876,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-18,1463540400,80.6,73.2,76.6,85.3,73.2,77.2,71.4,84.3,0.0,0.0,0.0,,,,,16.1,185.3,1015.6,61.3,6.5,130.7,11.2,5.0,06:04:21,1463562261,17:10:57,1463602257,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-19,1463626800,78.8,73.4,75.8,78.8,73.4,75.8,69.9,82.2,0.0,0.0,0.0,,,,,16.1,195.5,1019.7,71.1,6.7,83.6,7.1,3.0,06:04:45,1463648685,17:10:39,1463688639,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-20,1463713200,80.6,73.1,75.9,85.3,73.1,76.3,71.1,85.2,0.17,100.0,8.33,['rain'],,,,12.8,184.3,1021.4,84.0,6.4,172.5,15.0,6.0,06:05:10,1463735110,17:10:22,1463775022,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-21,1463799600,82.4,73.1,77.4,88.5,73.1,78.9,73.1,87.1,0.08,100.0,4.17,['rain'],,,,6.9,64.8,1019.5,63.2,6.6,186.1,16.2,7.0,06:05:34,1463821534,17:10:06,1463861406,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-22,1463886000,89.6,73.4,79.8,93.5,73.4,81.7,70.9,75.5,0.0,0.0,0.0,,,,,17.2,28.1,1017.5,14.3,7.1,206.8,17.9,7.0,06:05:59,1463907959,17:09:51,1463947791,0.5,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-23,1463972400,91.4,71.6,79.3,97.0,71.6,81.2,70.0,74.6,0.0,0.0,0.0,,,,31.1,20.8,167.0,1017.0,41.7,6.9,193.1,16.7,7.0,06:06:23,1463994383,17:09:38,1464034178,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-24,1464058800,80.6,71.3,74.1,81.5,71.3,74.1,60.8,63.7,0.0,0.0,0.0,,,,32.2,19.7,208.1,1022.8,72.0,7.1,188.6,16.2,7.0,06:06:47,1464080807,17:09:25,1464120565,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-25,1464145200,78.4,69.8,73.9,78.4,69.8,73.9,62.4,67.6,0.0,0.0,0.0,,,,,16.1,205.3,1023.9,56.8,6.9,193.5,16.6,7.0,06:07:11,1464167231,17:09:13,1464206953,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-26,1464231600,78.8,62.6,71.3,78.8,62.6,71.3,61.5,72.8,0.0,0.0,0.0,,,,,12.8,185.0,1020.5,26.6,7.0,205.2,17.9,7.0,06:07:36,1464253656,17:09:03,1464293343,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-27,1464318000,78.9,62.3,70.5,78.9,62.3,70.5,61.9,75.4,0.0,0.0,0.0,,,,,15.0,190.9,1019.5,10.6,7.0,182.1,15.7,7.0,06:08:00,1464340080,17:08:53,1464379733,0.65,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-28,1464404400,78.8,60.8,70.8,78.8,60.8,70.8,63.8,79.5,0.0,0.0,0.0,,,,,15.0,180.4,1020.8,28.8,7.1,125.1,10.8,5.0,06:08:23,1464426503,17:08:45,1464466125,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-29,1464490800,78.8,66.2,72.2,78.8,66.2,72.2,66.8,83.4,0.0,0.0,0.0,,,,,13.9,168.8,1018.6,47.9,7.1,149.4,12.9,6.0,06:08:47,1464512927,17:08:37,1464552517,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-30,1464577200,89.6,64.4,76.1,93.5,64.4,77.3,68.2,78.6,0.0,0.0,0.0,,,,,16.1,29.8,1014.6,6.4,7.1,200.3,17.2,7.0,06:09:11,1464599351,17:08:31,1464638911,0.81,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-05-31,1464663600,86.0,68.0,76.6,91.9,68.0,78.3,69.9,80.7,0.0,0.0,0.0,,,,,15.0,73.6,1014.0,12.0,5.8,192.5,16.6,7.0,06:09:34,1464685774,17:08:25,1464725305,0.86,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-06-01,1464750000,89.6,68.0,76.0,94.1,68.0,77.1,68.7,79.9,0.01,100.0,4.17,['rain'],,,23.0,12.8,14.3,1013.5,20.9,7.0,140.0,12.1,5.0,06:09:57,1464772197,17:08:21,1464811701,0.91,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-06-02,1464836400,86.0,71.6,77.7,90.6,71.6,79.0,70.8,80.3,0.0,0.0,0.0,,,,,10.3,24.4,1012.2,41.0,7.1,176.4,15.2,7.0,06:10:20,1464858620,17:08:18,1464898098,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-06-03,1464922800,80.7,73.4,76.5,83.4,73.4,76.9,69.6,79.7,0.0,0.0,0.0,,,,,12.8,150.0,1013.0,59.6,7.0,105.1,9.2,5.0,06:10:43,1464945043,17:08:16,1464984496,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-06-04,1465009200,84.2,73.1,77.5,92.4,73.1,79.3,72.8,86.1,0.0,0.0,0.0,,,,,16.1,157.2,1012.8,41.0,7.1,104.6,9.0,4.0,06:11:05,1465031465,17:08:14,1465070894,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-06-05,1465095600,87.8,71.6,79.2,95.9,71.6,81.9,72.2,80.4,0.0,0.0,0.0,,,,,17.2,24.5,1013.3,39.5,7.0,158.0,13.5,6.0,06:11:27,1465117887,17:08:14,1465157294,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-06-06,1465182000,93.2,74.9,79.9,102.8,74.9,82.3,73.2,81.6,0.0,0.0,0.0,,,,,19.6,48.9,1011.5,13.3,6.6,161.8,14.0,6.0,06:11:49,1465204309,17:08:15,1465243695,0.01,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-06-07,1465268400,80.6,73.4,76.4,86.1,73.4,77.1,71.2,84.3,0.0,0.0,0.0,,,,,18.3,180.4,1012.3,44.3,6.6,151.9,13.2,6.0,06:12:10,1465290730,17:08:16,1465330096,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-06-08,1465354800,77.4,69.8,73.4,77.4,69.8,73.4,66.4,79.0,0.0,0.0,0.0,,,,,16.1,200.6,1016.9,81.5,7.1,125.1,10.7,5.0,06:12:31,1465377151,17:08:19,1465416499,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3088457,-40.3193283,JUCUTUQUARA
2016-04-27,1461726000,92.8,75.3,82.4,97.0,75.3,84.7,69.4,66.4,0.0,0.0,0.0,,,,,20.8,39.4,1011.8,2.4,6.7,236.8,20.6,8.0,05:56:19,1461747379,17:21:00,1461788460,0.62,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-04-28,1461812400,80.6,73.4,77.0,83.3,73.4,77.3,67.4,72.4,0.0,0.0,0.0,,,,,17.2,205.3,1015.8,87.0,7.1,50.0,4.3,2.0,05:56:40,1461833800,17:20:22,1461874822,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-04-29,1461898800,75.2,71.6,73.3,75.2,71.6,73.3,65.5,76.6,0.01,100.0,4.17,['rain'],,,,16.1,226.5,1016.1,88.8,7.1,52.9,4.3,2.0,05:57:01,1461920221,17:19:45,1461961185,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-04-30,1461985200,80.6,69.8,75.4,83.9,69.8,75.8,68.4,79.3,0.0,0.0,0.0,,,,,12.8,183.0,1014.5,45.7,6.5,196.8,16.9,7.0,05:57:23,1462006643,17:19:09,1462047549,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-01,1462071600,77.0,69.8,73.6,77.0,69.8,73.6,62.1,68.0,0.0,0.0,0.0,,,,,17.2,206.6,1019.0,90.2,6.3,207.4,18.0,7.0,05:57:44,1462093064,17:18:33,1462133913,0.83,Overcast,Cloudy skies throughout the day.,cloudy,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-02,1462158000,80.6,66.2,73.3,81.4,66.2,73.4,57.9,59.5,0.0,0.0,0.0,,,,,17.2,200.8,1020.2,31.0,7.1,234.7,20.4,8.0,05:58:06,1462179486,17:17:59,1462220279,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-03,1462244400,78.8,64.0,71.8,78.8,64.0,71.8,65.4,80.7,0.0,0.0,0.0,,,,,17.2,190.3,1018.7,53.7,6.9,224.9,19.4,8.0,05:58:28,1462265908,17:17:25,1462306645,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-04,1462330800,86.2,68.0,76.6,89.5,68.0,77.9,67.6,75.3,0.0,0.0,0.0,,,,,15.0,31.2,1017.2,32.4,7.1,229.6,19.7,8.0,05:58:50,1462352330,17:16:52,1462393012,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-05,1462417200,80.7,71.1,75.7,83.3,71.1,76.3,67.2,75.6,0.0,0.0,0.0,,,,,17.2,188.6,1018.6,21.3,7.0,224.0,19.3,8.0,05:59:12,1462438752,17:16:20,1462479380,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-06,1462503600,82.4,67.7,75.5,85.4,67.7,76.3,67.3,76.6,0.0,0.0,0.0,,,,,13.9,177.5,1019.1,30.8,7.1,217.3,18.7,8.0,05:59:35,1462525175,17:15:49,1462565749,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-07,1462590000,89.1,69.8,78.3,92.7,69.8,79.8,69.7,76.5,0.0,0.0,0.0,,,,,17.2,37.4,1017.9,25.6,7.1,220.2,18.9,8.0,05:59:58,1462611598,17:15:19,1462652119,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-08,1462676400,87.8,73.4,79.3,94.2,73.4,80.9,70.0,73.9,0.0,0.0,0.0,,,,,16.1,30.0,1016.2,22.8,6.9,218.0,18.8,8.0,06:00:21,1462698021,17:14:50,1462738490,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-09,1462762800,89.6,71.1,78.9,94.8,71.1,80.5,69.2,73.7,0.0,0.0,0.0,,,,,13.9,36.1,1016.5,18.9,7.1,156.7,13.4,6.0,06:00:44,1462784444,17:14:22,1462824862,0.05,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-10,1462849200,91.4,71.2,80.3,96.3,71.2,82.0,69.4,71.0,0.0,0.0,0.0,,,,,23.0,16.0,1015.6,9.1,7.1,217.2,18.9,8.0,06:01:07,1462870867,17:13:55,1462911235,0.09,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-11,1462935600,84.2,73.4,79.2,90.2,73.4,80.8,69.7,73.2,0.0,0.0,0.0,,,,,16.1,172.9,1015.8,32.0,6.9,215.7,18.7,8.0,06:01:31,1462957291,17:13:28,1462997608,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-12,1463022000,82.4,71.6,76.9,87.2,71.6,78.5,70.3,80.5,0.47,100.0,4.17,['rain'],,,,18.3,171.7,1016.9,57.5,6.2,135.8,11.6,6.0,06:01:54,1463043714,17:13:03,1463083983,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-13,1463108400,82.4,71.7,75.9,85.4,71.7,76.3,66.9,74.0,0.0,0.0,0.0,,,,,17.2,187.3,1018.8,84.7,7.1,198.3,17.2,7.0,06:02:18,1463130138,17:12:39,1463170359,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-14,1463194800,78.8,71.6,75.2,78.8,71.6,75.2,62.1,64.4,0.0,0.0,0.0,,,,,18.3,194.7,1021.3,80.9,7.1,114.7,9.9,5.0,06:02:42,1463216562,17:12:16,1463256736,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-15,1463281200,78.8,68.0,73.1,78.8,68.0,73.1,64.2,74.1,0.0,0.0,0.0,,,,,10.3,112.9,1020.6,50.1,7.1,210.7,18.3,8.0,06:03:06,1463302986,17:11:54,1463343114,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-16,1463367600,91.4,69.5,79.0,93.5,69.5,80.0,67.0,69.0,0.0,0.0,0.0,,,,23.0,15.0,356.7,1015.9,20.4,7.1,214.0,18.5,8.0,06:03:30,1463389410,17:11:33,1463429493,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-17,1463454000,84.2,73.0,77.9,88.3,73.0,79.1,71.3,80.9,0.0,0.0,0.0,,,,,16.1,147.3,1013.2,26.4,7.1,198.9,17.1,7.0,06:03:55,1463475835,17:11:12,1463515872,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-18,1463540400,80.6,73.2,76.6,85.3,73.2,77.2,71.4,84.3,0.0,0.0,0.0,,,,,16.1,185.3,1015.6,61.2,6.5,106.0,9.1,4.0,06:04:19,1463562259,17:10:53,1463602253,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-19,1463626800,78.8,73.4,75.8,78.8,73.4,75.8,69.9,82.2,0.0,0.0,0.0,,,,,16.1,195.5,1019.7,71.0,6.7,80.0,6.8,3.0,06:04:43,1463648683,17:10:35,1463688635,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-20,1463713200,80.6,73.1,75.9,85.3,73.1,76.3,71.1,85.2,0.17,100.0,8.33,['rain'],,,,12.8,184.3,1021.4,83.9,6.4,164.7,14.2,6.0,06:05:07,1463735107,17:10:18,1463775018,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-21,1463799600,82.4,73.1,77.4,88.6,73.1,78.9,73.1,87.1,0.08,100.0,4.17,['rain'],,,,6.9,64.8,1019.5,63.0,6.6,192.0,16.5,7.0,06:05:32,1463821532,17:10:03,1463861403,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-22,1463886000,89.6,73.4,79.8,93.5,73.4,81.7,70.9,75.5,0.0,0.0,0.0,,,,,17.2,28.1,1017.5,14.2,7.1,203.5,17.6,7.0,06:05:56,1463907956,17:09:48,1463947788,0.5,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-23,1463972400,91.4,71.6,79.3,97.0,71.6,81.2,70.0,74.6,0.0,0.0,0.0,,,,31.1,20.8,167.0,1017.0,41.6,6.9,200.6,17.3,7.0,06:06:21,1463994381,17:09:34,1464034174,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-24,1464058800,80.6,71.3,74.1,81.4,71.3,74.1,60.8,63.7,0.0,0.0,0.0,,,,32.2,19.7,208.1,1022.8,71.9,7.1,194.4,16.8,7.0,06:06:45,1464080805,17:09:21,1464120561,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-25,1464145200,78.4,69.8,73.9,78.4,69.8,73.9,62.4,67.6,0.0,0.0,0.0,,,,,16.1,205.3,1023.9,56.7,6.9,198.6,17.2,7.0,06:07:09,1464167229,17:09:10,1464206950,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-26,1464231600,78.8,62.6,71.3,78.8,62.6,71.3,61.5,72.8,0.0,0.0,0.0,,,,,12.8,185.0,1020.5,26.6,7.0,207.4,17.8,7.0,06:07:33,1464253653,17:08:59,1464293339,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-27,1464318000,78.9,62.3,70.5,78.9,62.3,70.5,61.9,75.4,0.0,0.0,0.0,,,,,15.0,190.9,1019.5,10.6,7.0,184.3,15.9,7.0,06:07:57,1464340077,17:08:49,1464379729,0.65,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-28,1464404400,78.8,60.8,70.8,78.8,60.8,70.8,63.8,79.5,0.0,0.0,0.0,,,,,15.0,180.4,1020.8,28.7,7.1,142.6,12.3,6.0,06:08:21,1464426501,17:08:41,1464466121,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
2016-05-29,1464490800,78.8,66.2,72.2,78.8,66.2,72.2,66.8,83.4,0.0,0.0,0.0,,,,,13.9,168.8,1018.6,47.8,7.1,142.6,12.5,6.0,06:08:45,1464512925,17:08:34,1464552514,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3153408,-40.3069497,BENTO FERREIRA
